25;250;
0;0;0.000000;0.000000;0.000000;0;0;litcube14;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_14;
0;0;0.000000;0.000000;0.000000;0;0;litcube15;1;1;1;5;5;6;1;1;1;1;1;50;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_15;
0;0;0.000000;0.000000;0.000000;0;0;litcube16;1;1;1;1;1;1;1;1;1;1;1;45;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_16;
0;0;0.000000;0.000000;0.000000;0;0;litcube17;1;1;1;1;1;1;1;1;1;1;1;50;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_17;
0;0;0.000000;0.000000;0.000000;0;0;litcube18;1;1;1;1;1;1;1;1;1;1;1;50;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_18;
0;0;0.000000;0.000000;0.000000;0;0;litcube19;1;1;1;5;5;5;1;1;1;1;1;40;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_19;
0;0;0.000000;0.000000;0.000000;0;0;litcube20;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_20;
0;0;0.000000;0.000000;0.000000;0;0;litcube21;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_21;
0;0;0.000000;0.000000;0.000000;0;0;litcube22;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_22;
0;0;0.000000;0.000000;0.000000;0;0;litcube23;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_23;
0;0;0.000000;0.000000;0.000000;0;0;litcube24;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_24;
0;0;0.000000;0.000000;0.000000;0;0;litcube25;1;1;1;1;1;1;1;1;1;1;1;17;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_25;
0;0;0.000000;0.000000;0.000000;0;0;litcube26;1;1;1;1;1;1;1;1;1;1;1;24;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_26;
0;0;0.000000;0.000000;0.000000;0;0;litcube27;1;1;1;1;1;1;1;1;1;1;1;30;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_27;
0;0;0.000000;0.000000;0.000000;0;0;litcube28;1;1;1;1;1;1;1;1;1;1;1;14;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_28;
0;0;0.000000;0.000000;0.000000;0;0;litcube29;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_29;
0;0;0.000000;0.000000;0.000000;0;0;litcube30;1;1;1;1;1;1;1;1;1;1;1;15;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_30;
0;0;0.000000;0.000000;0.000000;0;0;litcube31;1;1;1;1;1;1;1;1;1;1;1;14;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_31;
0;0;0.000000;0.000000;0.000000;0;0;litcube32;1;1;1;1;1;1;1;1;1;1;1;12;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_32;
0;0;0.000000;0.000000;0.000000;0;0;litcube33;1;1;1;1;1;1;1;1;1;1;1;20;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_33;
0;0;0.000000;0.000000;0.000000;0;0;litcube34;1;1;1;1;1;1;1;1;1;1;1;14;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_34;
0;0;0.000000;0.000000;0.000000;0;0;litcube35;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_35;
0;0;0.000000;0.000000;0.000000;0;0;litcube36;1;1;1;1;1;1;1;1;1;1;1;12;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_36;
0;0;0.000000;0.000000;0.000000;0;0;litcube37;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_37;
0;0;0.000000;0.000000;0.000000;0;0;litcube38;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_38;
0;0;0.000000;0.000000;0.000000;0;0;litcube39;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_39;
0;0;0.000000;0.000000;0.000000;0;0;litcube40;1;1;1;1;1;1;1;1;1;1;1;50;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_40;
0;0;0.000000;0.000000;0.000000;0;0;litcube41;1;1;1;1;1;1;1;1;1;1;1;50;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_41;
0;0;0.000000;0.000000;0.000000;0;0;litcube42;1;1;1;1;1;1;1;1;1;1;1;50;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_42;
0;0;0.000000;0.000000;0.000000;0;0;litcube43;1;1;1;1;1;1;1;1;1;1;1;50;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_43;
0;0;0.000000;0.000000;0.000000;0;0;litcube44;1;1;1;1;1;1;1;1;1;1;1;50;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_44;
0;0;0.000000;0.000000;0.000000;0;0;litcube45;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_45;
0;0;0.000000;0.000000;0.000000;0;0;litcube46;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_46;
0;0;0.000000;0.000000;0.000000;0;0;litcube47;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_47;
0;0;0.000000;0.000000;0.000000;0;0;litcube48;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_48;
0;0;0.000000;0.000000;0.000000;0;0;litcube49;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_49;
0;0;0.000000;0.000000;0.000000;0;0;litcube50;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_50;
0;0;0.000000;0.000000;0.000000;0;0;litcube51;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_51;
0;0;0.000000;0.000000;0.000000;0;0;litcube52;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_52;
0;0;0.000000;0.000000;0.000000;0;0;litcube53;1;1;1;5;5;5;5;1;1;1;1;40;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_53;
0;0;0.000000;0.000000;0.000000;0;0;litcube54;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_54;
0;0;0.000000;0.000000;0.000000;0;0;litcube55;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_55;
0;0;0.000000;0.000000;0.000000;0;0;litcube56;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_56;
0;0;0.000000;0.000000;0.000000;0;0;litcube57;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_57;
0;0;0.000000;0.000000;0.000000;0;0;litcube58;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_58;
0;0;0.000000;0.000000;0.000000;0;0;litcube59;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_59;
0;0;0.000000;0.000000;0.000000;0;0;litcube60;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_60;
0;0;0.000000;0.000000;0.000000;0;0;litcube61;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_61;
0;0;0.000000;0.000000;0.000000;0;0;litcube62;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_62;
0;0;0.000000;0.000000;0.000000;0;0;litcube63;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_63;
0;0;0.000000;0.000000;0.000000;0;0;litcube64;1;1;1;1;1;1;1;1;1;1;1;16;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_64;
0;0;0.000000;0.000000;0.000000;0;0;litcube65;1;1;1;5;5;5;1;1;1;1;1;30;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_65;
0;0;0.000000;0.000000;0.000000;0;0;litcube66;1;1;1;1;1;1;1;1;1;1;1;40;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_66;
0;0;0.000000;0.000000;0.000000;0;0;litcube67;1;1;1;1;1;1;1;1;1;1;1;30;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_67;
0;0;0.000000;0.000000;0.000000;0;0;litcube68;1;1;1;1;1;1;1;1;1;1;1;35;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_68;
0;0;0.000000;0.000000;0.000000;0;0;litcube69;1;1;1;1;1;1;1;1;1;1;1;32;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_69;
0;0;0.000000;0.000000;0.000000;0;0;litcube70;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_70;
0;0;0.000000;0.000000;0.000000;0;0;litcube71;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_71;
0;0;0.000000;0.000000;0.000000;0;0;litcube72;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_72;
0;0;0.000000;0.000000;0.000000;0;0;litcube73;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_73;
0;0;0.000000;0.000000;0.000000;0;0;litcube74;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_74;
0;0;0.000000;0.000000;0.000000;0;0;litcube75;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_75;
0;0;0.000000;0.000000;0.000000;0;0;litcube76;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_76;
0;0;0.000000;0.000000;0.000000;0;0;litcube77;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_77;
0;0;0.000000;0.000000;0.000000;0;0;litcube78;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_78;
0;0;0.000000;0.000000;0.000000;0;0;litcube79;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_79;
0;0;0.000000;0.000000;0.000000;0;0;litcube80;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_80;
0;0;0.000000;0.000000;0.000000;0;0;litcube81;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_81;
0;0;0.000000;0.000000;0.000000;0;0;litcube82;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_82;
0;0;0.000000;0.000000;0.000000;0;0;litcube83;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_83;
0;0;0.000000;0.000000;0.000000;0;0;litcube84;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_84;
0;0;0.000000;0.000000;0.000000;0;0;litcube85;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_85;
0;0;0.000000;0.000000;0.000000;0;0;litcube86;1;1;1;1;1;1;1;1;1;1;1;30;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_86;
0;0;0.000000;0.000000;0.000000;0;0;litcube87;1;1;1;1;1;1;1;1;1;1;1;27;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_87;
0;0;0.000000;0.000000;0.000000;0;0;litcube88;1;1;1;4;4;4;1;1;1;1;1;40;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_88;
0;0;0.000000;0.000000;0.000000;0;0;litcube89;1;1;1;4;4;4;1;1;1;1;1;45;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_89;
0;0;0.000000;0.000000;0.000000;0;0;litcube90;1;1;1;1;1;1;1;1;1;1;1;22;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_90;
0;0;0.000000;0.000000;0.000000;0;0;litcube91;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_91;
0;0;0.000000;0.000000;0.000000;0;0;litcube92;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_92;
0;0;0.000000;0.000000;0.000000;0;0;litcube93;1;1;1;1;1;1;1;1;1;1;1;22;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_93;
0;0;0.000000;0.000000;0.000000;0;0;litcube94;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_94;
0;0;0.000000;0.000000;0.000000;0;0;litcube95;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_95;
0;0;0.000000;0.000000;0.000000;0;0;litcube96;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_96;
0;0;0.000000;0.000000;0.000000;0;0;litcube97;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_97;
0;0;0.000000;0.000000;0.000000;0;0;litcube98;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_98;
0;0;0.000000;0.000000;0.000000;0;0;litcube99;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_99;
0;0;0.000000;0.000000;0.000000;0;0;litcube100;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_100;
0;0;0.000000;0.000000;0.000000;0;0;litcube101;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_101;
0;0;0.000000;0.000000;0.000000;0;0;litcube102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_102;
0;0;0.000000;0.000000;0.000000;0;0;litcube103;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_103;
0;0;0.000000;0.000000;0.000000;0;0;litcube104;1;1;1;1;1;1;1;1;1;1;1;13;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_104;
0;0;0.000000;0.000000;0.000000;0;0;litcube105;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_105;
0;0;0.000000;0.000000;0.000000;0;0;litcube106;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_106;
0;0;0.000000;0.000000;0.000000;0;0;litcube107;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_107;
0;0;0.000000;0.000000;0.000000;0;0;litcube108;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_108;
0;0;0.000000;0.000000;0.000000;0;0;litcube109;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_109;
0;0;0.000000;0.000000;0.000000;0;0;litcube110;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_110;
0;0;0.000000;0.000000;0.000000;0;0;litcube111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_111;
0;0;0.000000;0.000000;0.000000;0;0;litcube112;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_112;
0;0;0.000000;0.000000;0.000000;0;0;litcube113;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_113;
0;0;0.000000;0.000000;0.000000;0;0;litcube114;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_114;
0;0;0.000000;0.000000;0.000000;0;0;litcube115;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_115;
0;0;0.000000;0.000000;0.000000;0;0;litcube116;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_116;
0;0;0.000000;0.000000;0.000000;0;0;litcube117;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_117;
0;0;0.000000;0.000000;0.000000;0;0;litcube118;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_118;
0;0;0.000000;0.000000;0.000000;0;0;litcube119;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_119;
0;0;0.000000;0.000000;0.000000;0;0;litcube120;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_120;
0;0;0.000000;0.000000;0.000000;0;0;litcube121;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_121;
0;0;0.000000;0.000000;0.000000;0;0;litcube122;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_122;
0;0;0.000000;0.000000;0.000000;0;0;litcube123;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_123;
0;0;0.000000;0.000000;0.000000;0;0;litcube124;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_124;
0;0;0.000000;0.000000;0.000000;0;0;litcube125;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_125;
0;0;0.000000;0.000000;0.000000;0;0;litcube126;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_126;
0;0;0.000000;0.000000;0.000000;0;0;litcube127;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_127;
0;0;0.000000;0.000000;0.000000;0;0;litcube128;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_128;
0;0;0.000000;0.000000;0.000000;0;0;litcube129;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_129;
0;0;0.000000;0.000000;0.000000;0;0;litcube130;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_130;
0;0;0.000000;0.000000;0.000000;0;0;litcube131;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_131;
0;0;0.000000;0.000000;0.000000;0;0;litcube132;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_132;
0;0;0.000000;0.000000;0.000000;0;0;litcube133;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_133;
0;0;0.000000;0.000000;0.000000;0;0;litcube134;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_134;
0;0;0.000000;0.000000;0.000000;0;0;litcube135;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_135;
0;0;0.000000;0.000000;0.000000;0;0;litcube136;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_136;
0;0;0.000000;0.000000;0.000000;0;0;litcube137;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_137;
0;0;0.000000;0.000000;0.000000;0;0;litcube138;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_138;
0;0;0.000000;0.000000;0.000000;0;0;litcube139;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_139;
0;0;0.000000;0.000000;0.000000;0;0;litcube140;1;1;1;0;0;0;0;1;1;1;1;6;0;0;0;0;50000000;60000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_140;
